Unnamed: 0,MINERAL_DEPOSIT_NO,DEPOSIT_COMMODITY_CODES,MAJOR_COMMODITY_CODE,MINDEP_CLASS_CODE,STATUS_TYPE_VALUE,SIZE_TYPE_VALUE,ORE_LITHOLOGY_CODE,LONGITUDE,LATITUDE,label,paths
1021,3062,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,135.113182,-31.1001303,8,data/stacked_images/LC08_L1TP_100082_20200107_20200114_01_T1.TIF
1951,10002,Mn,Mn,OCCURRENCE,Not worked,Low Significance,MNOR,136.6287977,-32.8150504,2,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2974,9179,"Ni, Cr",Ni,OCCURRENCE,Not worked,Low Significance,OPXT,135.5834428,-33.9196344,1,data/stacked_images/LC08_L1TP_100083_20191120_20191203_01_T1.TIF
2005,7205,Fe,Fe,DEPOSIT,Active Mine,Locally Significant,METL,137.14108159999998,-33.114664399999995,6,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
761,10235,MSLT,NONE,OCCURRENCE,Abandoned,Low Significance,MSLT,138.23867040000002,-32.9394474,0,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1307,11174,Cu,Cu,OCCURRENCE,Not worked,Low Significance,DOLR,138.1625775,-31.7742264,5,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
2821,9328,"Ni, Fe",Ni,OCCURRENCE,Not worked,Low Significance,MGTU,135.1759178,-33.70970629999999,1,data/stacked_images/LC08_L1TP_100083_20191120_20191203_01_T1.TIF
1166,6391,Mn,Mn,PROSPECT,Not worked,Low Significance,MNOR,139.2192784,-31.5100885,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
454,9244,Au,Au,OCCURRENCE,Not worked,Low Significance,REGO,133.96099909999998,-29.9430033,8,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
2627,8922,"LMST, DOL",NONE,DEPOSIT,Seasonal,Low Significance,LMST,134.9062039,-33.63011029999999,0,data/stacked_images/LC08_L1TP_100083_20200107_20200114_01_T1.TIF
2260,472,"Pb, GRPH",Pb,OCCURRENCE,Not worked,Low Significance,SCHT,136.34266069999998,-33.5259974,4,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2399,9276,U,U,OCCURRENCE,Not worked,Low Significance,MTHH,137.0508196,-33.4938414,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
929,7875,BAR,NONE,PROSPECT,Ceased,Low Significance,QBAU,138.85627340000002,-31.3209155,0,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
772,4754,SALT,NONE,OCCURRENCE,Abandoned,Low Significance,EVAP,135.3643839,-31.0155163,0,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
1279,6443,Mn,Mn,OCCURRENCE,Abandoned,Low Significance,MNOR,138.5572075,-31.4234904,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
560,11529,Zn,NONE,PROSPECT,Not worked,Low Significance,MTHH,134.712311,-30.3802523,0,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
2228,9804,MSLT,NONE,OCCURRENCE,Seasonal,Low Significance,MSLT,138.7400263,-33.1801935,0,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1789,10241,"Pb, Ag, Zn",Pb,OCCURRENCE,Not worked,Low Significance,BREC,136.3409567,-32.6806444,4,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
523,8954,"Cu, Au, U",Cu,OCCURRENCE,Not worked,Locally Significant,MTHH,137.01334269999998,-30.174900399999995,5,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
1600,6215,Cu,Cu,OCCURRENCE,Not worked,Low Significance,VEIN,138.4958704,-32.261990399999995,5,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
312,9357,"Ni, Cr",Ni,OCCURRENCE,Not worked,Low Significance,MTHH,133.46238219999998,-29.5528793,1,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
2314,8943,"Ni, Cr, REE",Ni,OCCURRENCE,Not worked,Low Significance,AMPH,136.3808627,-33.4091464,1,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1452,6282,"Mn, PHOS",Mn,OCCURRENCE,Abandoned,Low Significance,MNOR,138.34550149999998,-32.0484514,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1825,9621,"U, Mn",U,OCCURRENCE,Not worked,Low Significance,MTHH,136.6185257,-32.8552294,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
535,9542,Fe,Fe,OCCURRENCE,Not worked,Low Significance,QMTU,133.54467720000002,-30.2624033,6,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
1788,9263,Pb,Pb,OCCURRENCE,Not worked,Low Significance,TCTO,137.06038059999997,-32.6803604,4,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1433,6354,"Pb, Ag, Au, Zn",Pb,OCCURRENCE,Seasonal,Low Significance,VEIN,139.2496243,-31.9411375,4,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
2587,453,KAO,NONE,OCCURRENCE,Not worked,Low Significance,REGO,136.3249467,-33.2318124,0,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
252,8309,Fe,Fe,OCCURRENCE,Not worked,Low Significance,QMTU,135.363748,-29.37418730000001,6,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
1666,9318,"Pb, Ag, Zn",Pb,OCCURRENCE,Not worked,Low Significance,REGO,136.4225967,-32.6367214,4,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1330,6505,"Mn, Cu",Mn,OCCURRENCE,Abandoned,Low Significance,MNOU,139.1748614,-31.7032685,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1891,9101,"Cu, Ag, Pb, Zn",Cu,OCCURRENCE,Not worked,Low Significance,SDST,137.3660056,-32.6931824,5,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1503,5979,Mn,Mn,OCCURRENCE,Abandoned,Low Significance,MNOR,138.7958474,-32.3457445,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
2022,9952,Ag,Ag,OCCURRENCE,Not worked,Low Significance,BREC,136.3829917,-32.7092314,3,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1121,6903,Mn,Mn,OCCURRENCE,Abandoned,Low Significance,MNOR,137.1864656,-31.5761334,2,data/stacked_images/LC08_L1TP_099082_20191231_20200111_01_T1.TIF
1624,6298,Mn,Mn,OCCURRENCE,Abandoned,Low Significance,MNOR,138.5005194,-32.307891399999995,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
299,3025,"Fe, Cu",Fe,OCCURRENCE,Not worked,Low Significance,MGTM,135.455307,-29.6868973,6,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
2202,9241,U,U,OCCURRENCE,Not worked,Low Significance,MTHH,135.3805988,-32.883431300000005,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2608,11299,U,U,OCCURRENCE,Not worked,Low Significance,LCGR,137.2520065,-33.5481904,7,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
366,11520,Au,Au,OCCURRENCE,Not worked,Low Significance,REGO,134.4139261,-29.79709930000001,8,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
1159,6262,Mn,Mn,OCCURRENCE,Not worked,Low Significance,MNOR,138.4011924,-32.0259804,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1631,6195,Mn,Mn,OCCURRENCE,Not worked,Low Significance,MNOR,138.2249735,-32.1479414,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1868,3126,"Pb, Ag, U, Zn",Pb,OCCURRENCE,Not worked,Low Significance,MTHH,136.5677957,-32.6863124,4,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1981,11728,Ag,Ag,OCCURRENCE,Not worked,Low Significance,REGO,135.7334458,-32.695319399999995,3,data/stacked_images/LC08_L1TP_100082_20200107_20200114_01_T1.TIF
1981,11728,Ag,Ag,OCCURRENCE,Not worked,Low Significance,REGO,135.7334458,-32.695319399999995,3,data/stacked_images/LC08_L1TP_100082_20200107_20200114_01_T1.TIF
434,10601,U,U,OCCURRENCE,Not worked,Low Significance,SAND,133.29407120000002,-29.9065083,7,data/stacked_images/LC08_L1TP_102081_20191204_20191217_01_T1.TIF
860,9474,U,U,OCCURRENCE,Not worked,Low Significance,REGO,135.8004088,-33.0604974,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2399,9276,U,U,OCCURRENCE,Not worked,Low Significance,MTHH,137.0508196,-33.4938414,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1698,6003,Ag,Ag,OCCURRENCE,Abandoned,Low Significance,VEIN,138.4672324,-32.4786284,3,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1884,8483,Ag,Ag,OCCURRENCE,Not worked,Low Significance,BIFM,137.0521666,-32.6475774,3,data/stacked_images/LC08_L1TP_099082_20191231_20200111_01_T1.TIF
1312,11696,"Ni, Co, PTM",Ni,OCCURRENCE,Not worked,Low Significance,UINT,132.2259853,-31.52609330000001,1,data/stacked_images/LC08_L1TP_102082_20191204_20191217_01_T1.TIF
67,10872,Au,Au,OCCURRENCE,Not worked,Low Significance,VEIN,135.605131,-27.7216343,8,data/stacked_images/LC08_L1TP_101079_20191111_20191115_01_T1.TIF
1703,6011,Mn,Mn,OCCURRENCE,Abandoned,Low Significance,MNOR,138.5654474,-32.6103515,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
2810,467,"Pb, Ag",Pb,OCCURRENCE,Abandoned,Low Significance,VEIN,136.4368147,-33.6649964,4,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
256,8357,Fe,Fe,OCCURRENCE,Not worked,Low Significance,QMTU,135.001039,-29.3828063,6,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
2399,9276,U,U,OCCURRENCE,Not worked,Low Significance,MTHH,137.0508196,-33.4938414,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2974,9179,"Ni, Cr",Ni,OCCURRENCE,Not worked,Low Significance,OPXT,135.5834428,-33.9196344,1,data/stacked_images/LC08_L1TP_100083_20191120_20191203_01_T1.TIF
2141,9547,Ag,Ag,OCCURRENCE,Not worked,Low Significance,VEIN,136.66100769999997,-32.6673864,3,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2821,9328,"Ni, Fe",Ni,OCCURRENCE,Not worked,Low Significance,MGTU,135.1759178,-33.70970629999999,1,data/stacked_images/LC08_L1TP_100083_20191120_20191203_01_T1.TIF
2387,9277,"Mn, Zn",Mn,OCCURRENCE,Not worked,Low Significance,MNOR,136.8542496,-33.4210994,2,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
685,3093,Au,Au,OCCURRENCE,Seasonal,Low Significance,VEIN,135.084956,-31.0832013,8,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
1914,9280,"Ni, Au",Ni,OCCURRENCE,Not worked,Low Significance,REGO,134.595097,-32.8914623,1,data/stacked_images/LC08_L1TP_100083_20191120_20191203_01_T1.TIF
1494,9338,Mn,Mn,OCCURRENCE,Abandoned,Low Significance,MNOR,138.7994834,-32.3411475,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
2912,9141,"Cu, Fe, KAO",Cu,OCCURRENCE,Not worked,Low Significance,QMTU,137.92651740000002,-33.7219914,5,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1193,6818,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,134.501708,-30.6985773,8,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
575,8292,"Ni, Fe",Ni,OCCURRENCE,Not worked,Low Significance,QMTU,133.6173092,-30.4194843,1,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
1324,8441,"Ni, Co",Ni,OCCURRENCE,Not worked,Low Significance,UMAF,133.2815422,-31.617293300000004,1,data/stacked_images/LC08_L1TP_101082_20200114_20200127_01_T1.TIF
2726,3929,QTZE,NONE,OCCURRENCE,Abandoned,Low Significance,QTZT,138.62054730000003,-33.8374385,0,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
808,6495,Cu,Cu,OCCURRENCE,Not worked,Low Significance,MTHH,138.7749844,-31.3632635,5,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1505,6263,Mn,Mn,OCCURRENCE,Not worked,Low Significance,MNOR,138.41897340000003,-32.192462400000004,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1640,6044,Ag,Ag,OCCURRENCE,Abandoned,Low Significance,VEIN,138.5897554,-32.5889605,3,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1330,6505,"Mn, Cu",Mn,OCCURRENCE,Abandoned,Low Significance,MNOU,139.1748614,-31.7032685,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
484,9717,U,U,OCCURRENCE,Not worked,Low Significance,MTHH,137.5666077,-30.0733864,7,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
509,11452,Au,Au,OCCURRENCE,Not worked,Low Significance,REGO,133.1872692,-30.214357300000003,8,data/stacked_images/LC08_L1TP_102081_20191204_20191217_01_T1.TIF
1129,11372,Au,Au,OCCURRENCE,Not worked,Low Significance,TCTO,134.782964,-31.6821603,8,data/stacked_images/LC08_L1TP_100082_20200107_20200114_01_T1.TIF
2314,8943,"Ni, Cr, REE",Ni,OCCURRENCE,Not worked,Low Significance,AMPH,136.3808627,-33.4091464,1,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1426,6372,Mn,Mn,OCCURRENCE,Abandoned,Low Significance,MNOR,138.43878840000002,-31.9072584,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
835,9472,"Pb, Cu, Zn",Pb,OCCURRENCE,Not worked,Low Significance,MTHH,135.5894608,-32.9268213,4,data/stacked_images/LC08_L1TP_100083_20200107_20200114_01_T1.TIF
2974,9179,"Ni, Cr",Ni,OCCURRENCE,Not worked,Low Significance,OPXT,135.5834428,-33.9196344,1,data/stacked_images/LC08_L1TP_100083_20191120_20191203_01_T1.TIF
1070,410,"Pb, Ag, Cu, Zn",Pb,OCCURRENCE,Not worked,Low Significance,VEIN,134.39302709999998,-30.7787393,4,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
870,10798,Mn,Mn,OCCURRENCE,Not worked,Low Significance,MNOR,138.4409325,-31.0204344,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1659,5970,Mn,Mn,OCCURRENCE,Abandoned,Low Significance,MNOR,138.56636640000002,-32.5954135,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1658,11274,Ag,Ag,OCCURRENCE,Not worked,Low Significance,REGO,137.1017436,-32.5932694,3,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1766,10963,MSLT,NONE,OCCURRENCE,Abandoned,Low Significance,REGO,139.01479730000003,-32.9646455,0,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
563,363,Fe,Fe,OCCURRENCE,Not worked,Low Significance,QMTU,133.54759520000002,-30.3254143,6,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
407,11421,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,REGO,137.9504476,-29.848707399999995,5,data/stacked_images/LC08_L1TP_099080_20200116_20200127_01_T1.TIF
2202,9241,U,U,OCCURRENCE,Not worked,Low Significance,MTHH,135.3805988,-32.883431300000005,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2169,6292,"Mn, Co",Mn,OCCURRENCE,Not worked,Low Significance,MNOR,138.13514840000002,-32.7785594,2,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1951,10002,Mn,Mn,OCCURRENCE,Not worked,Low Significance,MNOR,136.6287977,-32.8150504,2,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2938,3982,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,VEIN,138.59420830000002,-34.0134615,5,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2974,9179,"Ni, Cr",Ni,OCCURRENCE,Not worked,Low Significance,OPXT,135.5834428,-33.9196344,1,data/stacked_images/LC08_L1TP_100083_20191120_20191203_01_T1.TIF
72,11169,GRVL,NONE,OCCURRENCE,Seasonal,Low Significance,LAGU,134.0409182,-27.86233630000001,0,data/stacked_images/LC08_L1TP_101079_20191111_20191115_01_T1.TIF
1951,10002,Mn,Mn,OCCURRENCE,Not worked,Low Significance,MNOR,136.6287977,-32.8150504,2,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2821,9328,"Ni, Fe",Ni,OCCURRENCE,Not worked,Low Significance,MGTU,135.1759178,-33.70970629999999,1,data/stacked_images/LC08_L1TP_100083_20191120_20191203_01_T1.TIF
1040,3210,"Pb, Ag, Cu",Pb,OCCURRENCE,Abandoned,Low Significance,VEIN,138.7135564,-31.2473414,4,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
2014,10730,"Pb, Ag, Zn",Pb,OCCURRENCE,Not worked,Low Significance,VOLC,136.4363917,-32.6594744,4,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2987,10423,LMST,NONE,OCCURRENCE,Seasonal,Low Significance,LMST,135.3515608,-34.1449924,0,data/stacked_images/LC08_L1TP_100083_20191120_20191203_01_T1.TIF
2668,7101,JADE,NONE,OCCURRENCE,Care/ Maintenance,Locally Significant,MTHH,136.92238759999998,-33.5020324,0,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
893,6335,Mn,Mn,DEPOSIT,Abandoned,Low Significance,MNOR,138.7989574,-31.0715615,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1816,5988,"Mn, Co",Mn,OCCURRENCE,Abandoned,Low Significance,MNOR,138.4142874,-32.2721794,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1454,9166,Ag,Ag,OCCURRENCE,Not worked,Low Significance,REGO,133.7448611,-32.06950130000001,3,data/stacked_images/LC08_L1TP_101082_20200114_20200127_01_T1.TIF
1855,11723,Fe,Fe,DEPOSIT,Active Mine,Locally Significant,CLLV,137.1499796,-32.999500399999995,6,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1527,6226,"Ag, Cu",Ag,OCCURRENCE,Abandoned,Low Significance,VEIN,138.5051204,-32.4881534,3,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
2010,11727,Mn,Mn,OCCURRENCE,Not worked,Low Significance,MNOU,135.8152818,-32.6537764,2,data/stacked_images/LC08_L1TP_100083_20191120_20191203_01_T1.TIF
402,9895,Cu,Cu,OCCURRENCE,Not worked,Low Significance,VOLC,135.6748779,-29.7236833,5,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
464,11518,Au,Au,OCCURRENCE,Not worked,Low Significance,REGO,134.10329009999998,-29.9847213,8,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
3078,7297,KAO,NONE,OCCURRENCE,Not worked,Low Significance,REGO,137.6237625,-33.9585394,0,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1731,9045,U,U,OCCURRENCE,Not worked,Low Significance,SAND,135.92330080000002,-32.8266354,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2974,9179,"Ni, Cr",Ni,OCCURRENCE,Not worked,Low Significance,OPXT,135.5834428,-33.9196344,1,data/stacked_images/LC08_L1TP_100083_20191120_20191203_01_T1.TIF
984,6305,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,VEIN,138.7664504,-31.0741475,5,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
2412,9285,Cu,Cu,OCCURRENCE,Not worked,Low Significance,MTHH,138.54484630000002,-33.4265445,5,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2821,9328,"Ni, Fe",Ni,OCCURRENCE,Not worked,Low Significance,MGTU,135.1759178,-33.70970629999999,1,data/stacked_images/LC08_L1TP_100083_20191120_20191203_01_T1.TIF
1248,9308,Ag,Ag,OCCURRENCE,Not worked,Low Significance,REGO,133.7411431,-32.0315773,3,data/stacked_images/LC08_L1TP_101082_20200114_20200127_01_T1.TIF
444,9084,Au,Au,OCCURRENCE,Not worked,Low Significance,REGO,133.8565692,-29.8329953,8,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
989,7425,Au,Au,OCCURRENCE,Not worked,Low Significance,GOID,134.85098200000002,-31.0466233,8,data/stacked_images/LC08_L1TP_100082_20200107_20200114_01_T1.TIF
1430,9151,"Pb, Ag, Zn",Pb,OCCURRENCE,Not worked,Low Significance,SHLE,137.0769536,-31.9378384,4,data/stacked_images/LC08_L1TP_099082_20191231_20200111_01_T1.TIF
453,3123,"Fe, Cu",Fe,OCCURRENCE,Not worked,Low Significance,MGTM,134.25556809999998,-29.93712630000001,6,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
1380,6779,U,U,OCCURRENCE,Not worked,Low Significance,MTHH,134.495543,-32.0959143,7,data/stacked_images/LC08_L1TP_101082_20200114_20200127_01_T1.TIF
2539,8598,SDST,NONE,OCCURRENCE,Abandoned,Low Significance,SDST,138.3408554,-33.4688404,0,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1589,5055,Cu,Cu,OCCURRENCE,Not worked,Low Significance,PEGM,137.79314440000002,-34.0425914,5,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1384,10526,"Ra, GYPS, U",NONE,OCCURRENCE,Not worked,Low Significance,CLYS,132.66138030000002,-31.5483653,0,data/stacked_images/LC08_L1TP_102082_20191204_20191217_01_T1.TIF
1595,10239,"Pb, Zn",Pb,OCCURRENCE,Not worked,Low Significance,VEIN,136.9037976,-32.6282714,4,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1825,9621,"U, Mn",U,OCCURRENCE,Not worked,Low Significance,MTHH,136.6185257,-32.8552294,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2821,9328,"Ni, Fe",Ni,OCCURRENCE,Not worked,Low Significance,MGTU,135.1759178,-33.70970629999999,1,data/stacked_images/LC08_L1TP_100083_20191120_20191203_01_T1.TIF
1659,5970,Mn,Mn,OCCURRENCE,Abandoned,Low Significance,MNOR,138.56636640000002,-32.5954135,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
434,10601,U,U,OCCURRENCE,Not worked,Low Significance,SAND,133.29407120000002,-29.9065083,7,data/stacked_images/LC08_L1TP_102081_20191204_20191217_01_T1.TIF
835,9472,"Pb, Cu, Zn",Pb,OCCURRENCE,Not worked,Low Significance,MTHH,135.5894608,-32.9268213,4,data/stacked_images/LC08_L1TP_100083_20200107_20200114_01_T1.TIF
740,4284,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,VEIN,138.6721435,-30.9530104,5,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
50,188,OPAL,NONE,OCCURRENCE,Abandoned,Low Significance,OPAL,134.1998342,-27.2847543,0,data/stacked_images/LC08_L1TP_102079_20191204_20191217_01_T1.TIF
2289,8197,GRNT,NONE,OCCURRENCE,Not worked,Low Significance,GRNT,137.1607326,-33.3996364,0,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1494,9338,Mn,Mn,OCCURRENCE,Abandoned,Low Significance,MNOR,138.7994834,-32.3411475,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
563,363,Fe,Fe,OCCURRENCE,Not worked,Low Significance,QMTU,133.54759520000002,-30.3254143,6,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
2356,9417,DOL,NONE,OCCURRENCE,Seasonal,Low Significance,DLOM,136.6167916,-33.5887344,0,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2051,9270,Pb,Pb,OCCURRENCE,Not worked,Low Significance,MTHH,136.2961087,-32.7433524,4,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
575,8292,"Ni, Fe",Ni,OCCURRENCE,Not worked,Low Significance,QMTU,133.6173092,-30.4194843,1,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
442,11227,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,VEIN,137.7614756,-29.8289264,5,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
96,8854,U,U,OCCURRENCE,Not worked,Low Significance,MTHH,135.804824,-28.0588113,7,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
1108,3097,Au,Au,OCCURRENCE,Not worked,Low Significance,TCTO,134.790084,-31.6661273,8,data/stacked_images/LC08_L1TP_100082_20200107_20200114_01_T1.TIF
1426,6372,Mn,Mn,OCCURRENCE,Abandoned,Low Significance,MNOR,138.43878840000002,-31.9072584,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
843,11542,"Ni, Cr",Ni,OCCURRENCE,Not worked,Low Significance,KOMT,134.541115,-30.8001913,1,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
1078,11100,"Pb, Zn",Pb,OCCURRENCE,Not worked,Low Significance,GOSS,138.1417115,-30.8253564,4,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1783,6653,AGA,NONE,OCCURRENCE,Abandoned,Low Significance,DURS,137.36668659999998,-32.642219399999995,0,data/stacked_images/LC08_L1TP_099082_20191231_20200111_01_T1.TIF
1314,6466,Cu,Cu,OCCURRENCE,Not worked,Low Significance,MTHH,138.3756015,-31.5334214,5,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1121,6903,Mn,Mn,OCCURRENCE,Abandoned,Low Significance,MNOR,137.1864656,-31.5761334,2,data/stacked_images/LC08_L1TP_099082_20191231_20200111_01_T1.TIF
1172,6190,Cu,Cu,OCCURRENCE,Abandoned,Locally Significant,VEIN,138.7703174,-32.1080895,5,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1166,6391,Mn,Mn,PROSPECT,Not worked,Low Significance,MNOR,139.2192784,-31.5100885,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
918,6344,"Pb, Ag",Pb,OCCURRENCE,Abandoned,Low Significance,VEIN,138.7329374,-31.2227005,4,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1430,9151,"Pb, Ag, Zn",Pb,OCCURRENCE,Not worked,Low Significance,SHLE,137.0769536,-31.9378384,4,data/stacked_images/LC08_L1TP_099082_20191231_20200111_01_T1.TIF
