Unnamed: 0,MINERAL_DEPOSIT_NO,DEPOSIT_COMMODITY_CODES,MAJOR_COMMODITY_CODE,MINDEP_CLASS_CODE,STATUS_TYPE_VALUE,SIZE_TYPE_VALUE,ORE_LITHOLOGY_CODE,LONGITUDE,LATITUDE,label,paths
2367,10034,HMIN,NULL,OCCURRENCE,Not worked,Low Significance,SAND,134.9761629,-33.2966853,35,data/stacked_images/LC08_L1TP_100083_20191120_20191203_01_T1.TIF
2368,9651,GRPH,NULL,DEPOSIT,Not worked,Locally Significant,SCHT,136.44401169999998,-33.2968664,65,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2369,9408,SAND,NULL,OCCURRENCE,Rehabilitated,Low Significance,SAND,138.2556304,-33.2975724,84,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2370,9798,MSLT,NULL,OCCURRENCE,Abandoned,Low Significance,MSLT,138.2185304,-33.2990054,37,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2371,10285,SLST,NULL,OCCURRENCE,Seasonal,Low Significance,SLST,138.8642753,-33.485282500000004,56,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2372,11802,Fe,Fe,OCCURRENCE,Not worked,Low Significance,GNSS,135.90253769999998,-33.3090554,3,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2373,9401,MSLT,NULL,OCCURRENCE,Abandoned,Low Significance,MSED,138.6812973,-33.3098225,37,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2374,10630,MSLT,NULL,OCCURRENCE,Abandoned,Low Significance,MSED,138.2172174,-33.3115974,37,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2375,10101,MSLT,NULL,OCCURRENCE,Seasonal,Low Significance,MSLT,138.87771130000002,-33.3157165,37,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2376,7948,"SDST, SLST",NULL,OCCURRENCE,Seasonal,Low Significance,SDST,138.3999534,-33.3160095,74,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2377,8604,GRVL,NULL,OCCURRENCE,Rehabilitated,Low Significance,GRVL,138.4407394,-33.3167665,69,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2378,8176,MARB,NULL,OCCURRENCE,Abandoned,Low Significance,MARB,136.9402716,-33.4930974,63,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2379,7124,JADE,NULL,PROSPECT,Care/ Maintenance,Locally Significant,MTHH,136.9399626,-33.4937334,7,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2380,9333,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,VEIN,136.4445497,-33.6502974,55,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2381,3817,"Cu, Au",Cu,OCCURRENCE,Abandoned,Low Significance,VEIN,138.7141243,-33.4150215,55,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2382,3892,FEORE,NULL,OCCURRENCE,Abandoned,Low Significance,IRSU,138.71864530000002,-33.4161515,14,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2383,11683,"Cu, PTM",Cu,OCCURRENCE,Not worked,Low Significance,REGO,138.56618630000003,-33.4173135,55,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2384,8572,QTZE,NULL,OCCURRENCE,Abandoned,Low Significance,QTZT,138.12383640000002,-33.4181944,18,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2385,8555,QTZE,NULL,PROSPECT,Abandoned,Low Significance,QTZT,138.4710744,-33.419233500000004,18,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2386,9663,LMST,NULL,OCCURRENCE,Seasonal,Low Significance,LMST,138.75671530000002,-33.4207135,68,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2387,9277,"Mn, Zn",Mn,OCCURRENCE,Not worked,Low Significance,MNOR,136.8542496,-33.4210994,28,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2388,7262,CLAY,NULL,PROSPECT,Not worked,Low Significance,REGO,136.7967596,-33.4857934,2,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2389,475,"GRPH, Co, Cu",NULL,PROSPECT,Not worked,Low Significance,SCHT,136.32870369999998,-33.486844399999995,65,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2390,7162,JADE,NULL,OCCURRENCE,Not worked,Locally Significant,MTHH,136.9315236,-33.4869214,7,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2391,3805,LMST,NULL,OCCURRENCE,Seasonal,Low Significance,LMST,138.73380930000002,-33.4869315,68,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2392,7074,JADE,NULL,OCCURRENCE,Not worked,Locally Significant,MTHH,136.93152959999998,-33.4871924,7,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2393,7076,JADE,NULL,OCCURRENCE,Not worked,Locally Significant,MTHH,136.9312156,-33.48755739999999,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2394,7077,JADE,NULL,OCCURRENCE,Not worked,Locally Significant,MTHH,136.9310056,-33.487831400000005,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2395,8403,JADE,NULL,OCCURRENCE,Not worked,Low Significance,MTHH,136.9305856,-33.488288399999995,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2396,7078,JADE,NULL,OCCURRENCE,Not worked,Locally Significant,MTHH,136.9301696,-33.4889264,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2397,8895,"U, U3O8",U,DEPOSIT,Not worked,Significant to SA,SAND,137.4029325,-33.1960904,59,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2398,10026,"Fe, MSLT, SAND",Fe,OCCURRENCE,Not worked,Low Significance,IRSM,138.4551874,-33.196116499999995,3,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2399,9276,U,U,OCCURRENCE,Not worked,Low Significance,MTHH,137.0508196,-33.4938414,59,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2400,7156,JADE,NULL,OCCURRENCE,Not worked,Low Significance,MTHH,136.9474996,-33.4938854,7,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2401,7125,JADE,NULL,OCCURRENCE,Not worked,Low Significance,MTHH,136.94061159999998,-33.4939034,7,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2402,11305,SAND,NULL,OCCURRENCE,Abandoned,Low Significance,SAND,137.9974784,-33.4939064,84,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2403,7126,JADE,NULL,OCCURRENCE,Not worked,Low Significance,MTHH,136.94082959999997,-33.4939904,7,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2404,8091,LMST,NULL,OCCURRENCE,Abandoned,Low Significance,CALC,135.3304548,-33.4940583,68,data/stacked_images/LC08_L1TP_100083_20200107_20200114_01_T1.TIF
2405,7157,JADE,NULL,OCCURRENCE,Not worked,Low Significance,MTHH,136.94600359999998,-33.4943594,7,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2406,7127,JADE,NULL,OCCURRENCE,Not worked,Locally Significant,MTHH,136.9392256,-33.4944664,7,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2407,9493,"SLST, SAND",NULL,OCCURRENCE,Seasonal,Low Significance,SLST,138.4548294,-33.2160355,56,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2408,10265,SAND,NULL,DEPOSIT,Seasonal,Low Significance,SAND,138.0227824,-33.2163054,84,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2409,10697,GYPS,NULL,OCCURRENCE,Abandoned,Low Significance,GPSA,136.3633517,-33.217057399999995,64,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2410,8557,SLST,NULL,OCCURRENCE,Abandoned,Low Significance,MSLT,138.6695583,-33.2172165,56,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2411,9494,SLST,NULL,OCCURRENCE,Seasonal,Low Significance,SLST,138.47287340000003,-33.2179345,56,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2412,9285,Cu,Cu,OCCURRENCE,Not worked,Low Significance,MTHH,138.54484630000002,-33.4265445,55,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2413,9415,Mn,Mn,OCCURRENCE,Not worked,Low Significance,MNOR,136.8420136,-33.4298494,28,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2414,3838,QTZE,NULL,OCCURRENCE,Rehabilitated,Low Significance,QTZT,138.1508674,-33.4299074,18,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2415,8582,SDST,NULL,OCCURRENCE,Abandoned,Low Significance,SDST,138.4309994,-33.5072585,74,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2416,7150,JADE,NULL,OCCURRENCE,Not worked,Low Significance,MTHH,136.92972859999998,-33.507870399999995,7,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2417,7114,JADE,NULL,OCCURRENCE,Not worked,Low Significance,MTHH,136.92359960000002,-33.5081464,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2418,7152,JADE,NULL,OCCURRENCE,Not worked,Low Significance,MTHH,136.9293066,-33.5082374,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2419,7115,JADE,NULL,OCCURRENCE,Not worked,Low Significance,MTHH,136.9238186,-33.5083234,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2420,7116,JADE,NULL,OCCURRENCE,Not worked,Low Significance,MTHH,136.92328659999998,-33.5086024,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2421,7153,JADE,NULL,OCCURRENCE,Not worked,Low Significance,MTHH,136.92845559999998,-33.5087014,7,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2422,8589,SDST,NULL,OCCURRENCE,Rehabilitated,Low Significance,SDST,138.4931783,-33.5087345,74,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2423,7117,JADE,NULL,OCCURRENCE,Not worked,Low Significance,MTHH,136.92318659999998,-33.5089644,7,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2424,9477,U,U,OCCURRENCE,Not worked,Low Significance,MTHH,137.3900695,-33.196338399999995,59,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2425,10693,MSLT,NULL,OCCURRENCE,Abandoned,Low Significance,MSED,138.44721840000003,-33.1975235,37,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2426,9729,BAS,NULL,OCCURRENCE,Abandoned,Low Significance,MBAS,136.0003377,-33.1981834,42,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2427,7699,SAND,NULL,OCCURRENCE,Seasonal,Low Significance,SAND,138.0820344,-33.201933399999994,84,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2428,3813,SLST,NULL,OCCURRENCE,Rehabilitated,Low Significance,MSLT,138.5541624,-33.2045415,56,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2429,7688,CLAY,NULL,OCCURRENCE,Abandoned,Low Significance,CLYS,137.9793894,-33.2053374,2,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2430,8812,SAND,NULL,OCCURRENCE,Rehabilitated,Low Significance,SAND,138.0837424,-33.2053994,84,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2431,9614,"Cu, Ag, Pb, Zn",Cu,OCCURRENCE,Not worked,Low Significance,MTHH,136.9068436,-33.578472399999995,55,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2432,9557,SDST,NULL,OCCURRENCE,Abandoned,Low Significance,SDST,138.1636924,-33.2186534,74,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2433,9016,Mn,Mn,OCCURRENCE,Not worked,Low Significance,MNOR,136.26338869999998,-33.2199164,28,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2434,8198,SAND,NULL,DEPOSIT,Seasonal,Low Significance,SAND,137.4314875,-33.2203314,84,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2435,8538,SAND,NULL,DEPOSIT,Seasonal,Low Significance,SAND,136.3328407,-33.2216264,84,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2436,7251,CLAY,NULL,OCCURRENCE,Rehabilitated,Low Significance,CLYS,137.98793840000002,-33.2220884,2,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2437,10893,SAND,NULL,OCCURRENCE,Abandoned,Low Significance,SAND,138.0760364,-33.2232314,84,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2438,3899,"FEORE, Fe, PHOS, REE",NULL,PROSPECT,Abandoned,Locally Significant,IRSU,138.38752140000003,-33.2234464,14,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2439,7293,"Mn, DOL, Th, U",Mn,PROSPECT,Abandoned,Low Significance,MNOR,136.7867076,-33.5890974,28,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2440,9422,"QTZE, KAO",NULL,OCCURRENCE,Seasonal,Low Significance,QTZT,136.83405359999998,-33.5904844,18,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2441,9300,"SAND, GRVL",NULL,OCCURRENCE,Abandoned,Low Significance,SAND,138.40219240000002,-33.5905625,84,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2442,9284,"DOL, Cu",NULL,OCCURRENCE,Abandoned,Low Significance,VEIN,138.57117730000002,-33.5146665,81,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2443,8090,LMST,NULL,OCCURRENCE,Abandoned,Low Significance,CALC,135.4118408,-33.5153443,68,data/stacked_images/LC08_L1TP_100083_20200107_20200114_01_T1.TIF
2444,4066,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,REGO,138.5790163,-33.516090500000004,55,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2445,9511,CLAY,NULL,OCCURRENCE,Rehabilitated,Low Significance,REGO,138.8600073,-33.5172865,2,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2446,9672,SDST,NULL,OCCURRENCE,Abandoned,Low Significance,SDST,138.60061230000002,-33.5173335,74,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2447,1046,Cu,Cu,OCCURRENCE,Not worked,Low Significance,FBRC,136.8961896,-33.5174064,55,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2448,3853,LMST,NULL,OCCURRENCE,Abandoned,Low Significance,LMST,138.6548013,-33.5188875,68,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2449,7175,"Pb, Ag",Pb,OCCURRENCE,Abandoned,Low Significance,VEIN,136.7662216,-33.614106400000004,71,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2450,477,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,PEGM,136.37788569999998,-33.6149844,55,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2451,10416,QTZE,NULL,OCCURRENCE,Abandoned,Low Significance,QTZT,136.58927759999997,-33.6160554,18,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2452,10415,QTZE,NULL,OCCURRENCE,Abandoned,Low Significance,QTZT,136.5627646,-33.6162134,18,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2453,7119,JADE,NULL,OCCURRENCE,Not worked,Low Significance,MTHH,136.9228656,-33.5090594,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2454,7184,ASBT,NULL,OCCURRENCE,Abandoned,Low Significance,MTHH,136.7462396,-33.5371064,5,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2455,455,Pb,Pb,OCCURRENCE,Not worked,Low Significance,SCHT,136.3323927,-33.5375624,71,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2456,7677,"SALT, SAND",NULL,OCCURRENCE,Care/ Maintenance,Low Significance,EVAP,138.02114640000002,-33.5376394,21,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2457,4893,U,U,OCCURRENCE,Not worked,Low Significance,IRSU,136.28790669999998,-33.5378424,59,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2458,3995,QTZE,NULL,DEPOSIT,Seasonal,Locally Significant,QTZT,138.22974140000002,-33.5394314,18,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2459,9266,SAND,NULL,OCCURRENCE,Abandoned,Low Significance,SAND,136.7439476,-33.5413864,84,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2460,10107,QTZE,NULL,OCCURRENCE,Abandoned,Low Significance,QTZT,138.22629540000003,-33.5546354,18,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2461,4900,COAL,NULL,DEPOSIT,Not worked,Locally Significant,COAL,135.5840458,-33.557089399999995,24,data/stacked_images/LC08_L1TP_100083_20191120_20191203_01_T1.TIF
2462,9297,"SAND, GRVL",NULL,OCCURRENCE,Abandoned,Low Significance,GRVL,138.45918730000002,-33.5578075,84,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2463,9600,DIA,NULL,OCCURRENCE,Not worked,Low Significance,KIMB,136.5383376,-33.5582494,75,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2464,10768,LSND,NULL,OCCURRENCE,Not worked,Low Significance,CBRK,134.86600790000003,-33.5582863,43,data/stacked_images/LC08_L1TP_100083_20191120_20191203_01_T1.TIF
2465,7676,SAND,NULL,OCCURRENCE,Ceased,Low Significance,SAND,138.3955864,-33.5921185,84,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2466,8470,Cu,Cu,OCCURRENCE,Not worked,Low Significance,VEIN,137.2264455,-33.594052399999995,55,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2467,9602,DIA,NULL,OCCURRENCE,Not worked,Low Significance,KIMB,136.5228496,-33.594522399999995,75,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2468,7295,QTZE,NULL,OCCURRENCE,Abandoned,Low Significance,QTZT,136.5801836,-33.5949214,18,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2469,8294,Fe,Fe,DEPOSIT,Not worked,Locally Significant,QMTU,136.8881346,-33.5949904,3,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2470,9770,GRPH,NULL,OCCURRENCE,Not worked,Low Significance,SCHT,136.39526669999998,-33.3178954,65,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2471,9323,KAO,NULL,OCCURRENCE,Not worked,Low Significance,REGO,136.0991197,-33.3240254,52,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2472,7686,SAND,NULL,DEPOSIT,Seasonal,Locally Significant,SAND,138.2124664,-33.3259164,84,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2473,8204,ASBT,NULL,OCCURRENCE,Not worked,Low Significance,MTHH,136.7626676,-33.616907399999995,5,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2474,10420,"Ag, Au, Pb",Ag,OCCURRENCE,Abandoned,Low Significance,IRSU,136.74074960000002,-33.6177134,51,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2475,8592,SDST,NULL,OCCURRENCE,Abandoned,Low Significance,SDST,138.4910083,-33.6186665,74,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2476,7062,"Cu, U",Cu,OCCURRENCE,Abandoned,Low Significance,TCTO,136.7259086,-33.619364399999995,55,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2477,8381,SLST,NULL,OCCURRENCE,Abandoned,Low Significance,MSLT,138.7963843,-33.6205195,56,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2478,7254,TALC,NULL,OCCURRENCE,Not worked,Low Significance,MSOM,136.7191656,-33.6218034,27,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2479,3870,LMST,NULL,OCCURRENCE,Abandoned,Low Significance,LMST,138.3895774,-33.368626500000005,68,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2480,10328,MSLT,NULL,OCCURRENCE,Seasonal,Low Significance,MSED,138.6534533,-33.3700665,37,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2481,9661,LMST,NULL,OCCURRENCE,Seasonal,Low Significance,LMST,138.7878463,-33.3718585,68,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2482,8594,SLST,NULL,OCCURRENCE,Abandoned,Low Significance,MSLT,138.4941014,-33.3724255,56,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2483,8602,SDST,NULL,OCCURRENCE,Abandoned,Low Significance,SDST,138.2813634,-33.3726174,74,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2484,9696,MSLT,NULL,OCCURRENCE,Abandoned,Low Significance,MSED,138.3590544,-33.5419224,37,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2485,469,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,TCTO,136.4569526,-33.6504224,55,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2486,7278,GYPS,NULL,OCCURRENCE,Abandoned,Low Significance,GPSM,137.83771240000002,-33.652576399999994,64,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2487,9154,Au,Au,OCCURRENCE,Not worked,Low Significance,VEIN,136.4057217,-33.656426399999994,40,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2488,8946,SGRT,NULL,DEPOSIT,Abandoned,Locally Significant,GRIT,137.82946040000002,-33.657363399999994,32,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2489,9329,U,U,OCCURRENCE,Not worked,Low Significance,MTHH,136.0945037,-33.6579504,59,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2490,9558,GRVL,NULL,OCCURRENCE,Seasonal,Locally Significant,GRVL,138.1606954,-33.2592354,69,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2491,9799,DOL,NULL,OCCURRENCE,Seasonal,Low Significance,DLOM,138.2053974,-33.2597764,81,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2492,9800,DOL,NULL,OCCURRENCE,Abandoned,Low Significance,DLOM,138.1985774,-33.2598794,81,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2493,7693,SAND,NULL,DEPOSIT,Seasonal,Low Significance,SAND,138.10136540000002,-33.2611824,84,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2494,431,AMY,NULL,OCCURRENCE,Abandoned,Locally Significant,VEIN,136.5848646,-33.2615094,17,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2495,10058,SAND,NULL,OCCURRENCE,Abandoned,Low Significance,SAND,138.0860404,-33.2621594,84,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2496,10334,MSLT,NULL,OCCURRENCE,Seasonal,Low Significance,MSLT,138.7366933,-33.2638125,37,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2497,4027,SHA,NULL,PROSPECT,Not worked,Low Significance,SHLE,138.1660214,-33.2652054,13,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2498,10873,CALI,NULL,OCCURRENCE,Abandoned,Low Significance,CALC,138.0689474,-33.2657164,26,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2499,454,KAO,NULL,DEPOSIT,Not worked,Locally Significant,REGO,136.49332969999998,-33.2698584,52,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2500,9771,SDST,NULL,OCCURRENCE,Rehabilitated,Low Significance,SDST,138.3601594,-33.2717124,74,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2501,9322,U,U,OCCURRENCE,Not worked,Low Significance,MTHH,136.02168569999998,-33.3263104,59,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2502,7479,SAND,NULL,OCCURRENCE,Abandoned,Low Significance,SAND,135.5023238,-33.3283063,84,data/stacked_images/LC08_L1TP_100083_20200107_20200114_01_T1.TIF
2503,10100,QTZE,NULL,OCCURRENCE,Seasonal,Low Significance,QTZT,138.8899643,-33.3309395,18,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2504,9295,MAGS,NULL,OCCURRENCE,Abandoned,Low Significance,MGNS,138.2420954,-33.3319694,67,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2505,7079,JADE,NULL,PROSPECT,Seasonal,Locally Significant,MTHH,136.9274956,-33.4945594,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2506,7128,JADE,NULL,OCCURRENCE,Not worked,Low Significance,MTHH,136.9390166,-33.4947404,7,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2507,3798,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,VEIN,138.5607223,-33.4948505,55,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2508,7158,JADE,NULL,OCCURRENCE,Not worked,Low Significance,MTHH,136.9453706,-33.4949114,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2509,7159,JADE,NULL,OCCURRENCE,Not worked,Low Significance,MTHH,136.9453746,-33.4950914,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2510,3836,SAND,NULL,OCCURRENCE,Abandoned,Low Significance,SAND,138.2277294,-33.3729144,84,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2511,9635,GRPH,NULL,OCCURRENCE,Not worked,Low Significance,SCHT,136.41684569999998,-33.3734774,65,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2512,8163,GYPS,NULL,DEPOSIT,Seasonal,Low Significance,GPSM,136.2018837,-33.375114399999994,64,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2513,10554,GRNT,NULL,OCCURRENCE,Not worked,Low Significance,GRNT,137.1405696,-33.3752784,12,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2514,8947,"Cu, Au, U",Cu,OCCURRENCE,Not worked,Low Significance,MTHH,137.9284934,-33.375409399999995,55,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
